area_code,都道府県,cat01_code,銘柄,cat02_code,平均価格,time_code,時間軸(年),全国_value,都道府県_value,差分(都道府県-全国)
18000,福井県,01023,1023 カレーパン,00010,算術平均,2019000000,2019年,99.0,97.0,-2.0
18000,福井県,01023,1023 カレーパン,00020,調和平均,2013000000,2013年,91.0,92.0,1.0
18000,福井県,01023,1023 カレーパン,00020,調和平均,2014000000,2014年,95.0,85.0,-10.0
18000,福井県,01023,1023 カレーパン,00020,調和平均,2015000000,2015年,97.0,87.0,-10.0
18000,福井県,01023,1023 カレーパン,00020,調和平均,2016000000,2016年,98.0,91.0,-7.0
18000,福井県,01023,1023 カレーパン,00020,調和平均,2017000000,2017年,99.0,90.0,-9.0
18000,福井県,01023,1023 カレーパン,00020,調和平均,2018000000,2018年,99.0,93.0,-6.0
18000,福井県,01023,1023 カレーパン,00020,調和平均,2019000000,2019年,98.0,97.0,-1.0
18000,福井県,01041,1041 そうめん,00010,算術平均,2013000000,2013年,55.0,55.0,0.0
18000,福井県,01041,1041 そうめん,00010,算術平均,2014000000,2014年,543.0,534.0,-9.0
18000,福井県,01041,1041 そうめん,00010,算術平均,2015000000,2015年,543.0,522.0,-21.0
18000,福井県,01041,1041 そうめん,00010,算術平均,2016000000,2016年,546.0,504.0,-42.0
18000,福井県,01041,1041 そうめん,00010,算術平均,2017000000,2017年,543.0,531.0,-12.0
18000,福井県,01041,1041 そうめん,00010,算術平均,2018000000,2018年,541.0,509.0,-32.0
18000,福井県,01041,1041 そうめん,00010,算術平均,2019000000,2019年,538.0,497.0,-41.0
18000,福井県,01041,1041 そうめん,00020,調和平均,2013000000,2013年,52.0,54.0,2.0
18000,福井県,01041,1041 そうめん,00020,調和平均,2014000000,2014年,514.0,531.0,17.0
18000,福井県,01041,1041 そうめん,00020,調和平均,2015000000,2015年,510.0,505.0,-5.0
18000,福井県,01041,1041 そうめん,00020,調和平均,2016000000,2016年,517.0,496.0,-21.0
18000,福井県,01041,1041 そうめん,00020,調和平均,2017000000,2017年,513.0,527.0,14.0
18000,福井県,01041,1041 そうめん,00020,調和平均,2018000000,2018年,513.0,500.0,-13.0
18000,福井県,01041,1041 そうめん,00020,調和平均,2019000000,2019年,513.0,483.0,-30.0
18000,福井県,01051,1051 カップ麺,00010,算術平均,2013000000,2013年,137.0,140.0,3.0
18000,福井県,01051,1051 カップ麺,00010,算術平均,2014000000,2014年,140.0,143.0,3.0
18000,福井県,01051,1051 カップ麺,00010,算術平均,2015000000,2015年,149.0,148.0,-1.0
18000,福井県,01051,1051 カップ麺,00010,算術平均,2016000000,2016年,149.0,149.0,0.0
18000,福井県,01051,1051 カップ麺,00010,算術平均,2017000000,2017年,148.0,151.0,3.0
18000,福井県,01051,1051 カップ麺,00010,算術平均,2018000000,2018年,147.0,152.0,5.0
18000,福井県,01051,1051 カップ麺,00010,算術平均,2019000000,2019年,153.0,158.0,5.0
18000,福井県,01051,1051 カップ麺,00020,調和平均,2013000000,2013年,137.0,140.0,3.0
18000,福井県,01051,1051 カップ麺,00020,調和平均,2014000000,2014年,139.0,143.0,4.0
18000,福井県,01051,1051 カップ麺,00020,調和平均,2015000000,2015年,148.0,148.0,0.0
18000,福井県,01051,1051 カップ麺,00020,調和平均,2016000000,2016年,149.0,149.0,0.0
18000,福井県,01051,1051 カップ麺,00020,調和平均,2017000000,2017年,148.0,151.0,3.0
18000,福井県,01051,1051 カップ麺,00020,調和平均,2018000000,2018年,147.0,151.0,4.0
18000,福井県,01051,1051 カップ麺,00020,調和平均,2019000000,2019年,152.0,158.0,6.0
18000,福井県,01142,1142 たらこ,00010,算術平均,2013000000,2013年,418.0,428.0,10.0
18000,福井県,01142,1142 たらこ,00010,算術平均,2014000000,2014年,437.0,451.0,14.0
18000,福井県,01142,1142 たらこ,00010,算術平均,2015000000,2015年,441.0,436.0,-5.0
18000,福井県,01142,1142 たらこ,00010,算術平均,2016000000,2016年,439.0,443.0,4.0
18000,福井県,01142,1142 たらこ,00010,算術平均,2017000000,2017年,445.0,406.0,-39.0
18000,福井県,01142,1142 たらこ,00010,算術平均,2018000000,2018年,450.0,411.0,-39.0
18000,福井県,01142,1142 たらこ,00010,算術平均,2019000000,2019年,444.0,393.0,-51.0
18000,福井県,01142,1142 たらこ,00020,調和平均,2013000000,2013年,403.0,428.0,25.0
18000,福井県,01142,1142 たらこ,00020,調和平均,2014000000,2014年,419.0,449.0,30.0
18000,福井県,01142,1142 たらこ,00020,調和平均,2015000000,2015年,423.0,435.0,12.0
18000,福井県,01142,1142 たらこ,00020,調和平均,2016000000,2016年,425.0,441.0,16.0
18000,福井県,01142,1142 たらこ,00020,調和平均,2017000000,2017年,434.0,404.0,-30.0
18000,福井県,01142,1142 たらこ,00020,調和平均,2018000000,2018年,438.0,409.0,-29.0
18000,福井県,01142,1142 たらこ,00020,調和平均,2019000000,2019年,434.0,393.0,-41.0
18000,福井県,01143,1143 しらす干し,00010,算術平均,2017000000,2017年,416.0,400.0,-16.0
18000,福井県,01143,1143 しらす干し,00010,算術平均,2018000000,2018年,492.0,427.0,-65.0
18000,福井県,01143,1143 しらす干し,00010,算術平均,2019000000,2019年,522.0,456.0,-66.0
18000,福井県,01143,1143 しらす干し,00020,調和平均,2017000000,2017年,406.0,397.0,-9.0
18000,福井県,01143,1143 しらす干し,00020,調和平均,2018000000,2018年,487.0,425.0,-62.0
18000,福井県,01143,1143 しらす干し,00020,調和平均,2019000000,2019年,513.0,456.0,-57.0
18000,福井県,01151,1151 揚げかまぼこ,00010,算術平均,2013000000,2013年,99.0,126.0,27.0
18000,福井県,01151,1151 揚げかまぼこ,00010,算術平均,2014000000,2014年,101.0,130.0,29.0
18000,福井県,01151,1151 揚げかまぼこ,00010,算術平均,2015000000,2015年,105.0,132.0,27.0
18000,福井県,01151,1151 揚げかまぼこ,00010,算術平均,2016000000,2016年,106.0,131.0,25.0
18000,福井県,01151,1151 揚げかまぼこ,00010,算術平均,2017000000,2017年,105.0,133.0,28.0
18000,福井県,01151,1151 揚げかまぼこ,00010,算術平均,2018000000,2018年,106.0,127.0,21.0
18000,福井県,01151,1151 揚げかまぼこ,00010,算術平均,2019000000,2019年,108.0,128.0,20.0
18000,福井県,01151,1151 揚げかまぼこ,00020,調和平均,2013000000,2013年,97.0,126.0,29.0
18000,福井県,01151,1151 揚げかまぼこ,00020,調和平均,2014000000,2014年,99.0,130.0,31.0
18000,福井県,01151,1151 揚げかまぼこ,00020,調和平均,2015000000,2015年,102.0,132.0,30.0
18000,福井県,01151,1151 揚げかまぼこ,00020,調和平均,2016000000,2016年,104.0,131.0,27.0
18000,福井県,01151,1151 揚げかまぼこ,00020,調和平均,2017000000,2017年,103.0,134.0,31.0
18000,福井県,01151,1151 揚げかまぼこ,00020,調和平均,2018000000,2018年,104.0,127.0,23.0
18000,福井県,01151,1151 揚げかまぼこ,00020,調和平均,2019000000,2019年,106.0,128.0,22.0
18000,福井県,01152,1152 ちくわ,00010,算術平均,2013000000,2013年,93.0,119.0,26.0
18000,福井県,01152,1152 ちくわ,00010,算術平均,2014000000,2014年,94.0,114.0,20.0
18000,福井県,01152,1152 ちくわ,00010,算術平均,2015000000,2015年,99.0,121.0,22.0
18000,福井県,01152,1152 ちくわ,00010,算術平均,2016000000,2016年,100.0,118.0,18.0
18000,福井県,01152,1152 ちくわ,00010,算術平均,2017000000,2017年,97.0,119.0,22.0
18000,福井県,01152,1152 ちくわ,00010,算術平均,2018000000,2018年,96.0,109.0,13.0
18000,福井県,01152,1152 ちくわ,00010,算術平均,2019000000,2019年,97.0,101.0,4.0
18000,福井県,01152,1152 ちくわ,00020,調和平均,2013000000,2013年,88.0,116.0,28.0
18000,福井県,01152,1152 ちくわ,00020,調和平均,2014000000,2014年,89.0,111.0,22.0
18000,福井県,01152,1152 ちくわ,00020,調和平均,2015000000,2015年,94.0,116.0,22.0
18000,福井県,01152,1152 ちくわ,00020,調和平均,2016000000,2016年,96.0,113.0,17.0
18000,福井県,01152,1152 ちくわ,00020,調和平均,2017000000,2017年,93.0,115.0,22.0
18000,福井県,01152,1152 ちくわ,00020,調和平均,2018000000,2018年,92.0,107.0,15.0
18000,福井県,01152,1152 ちくわ,00020,調和平均,2019000000,2019年,93.0,101.0,8.0
18000,福井県,01153,1153 かまぼこ,00010,算術平均,2013000000,2013年,140.0,127.0,-13.0
18000,福井県,01153,1153 かまぼこ,00010,算術平均,2014000000,2014年,141.0,127.0,-14.0
18000,福井県,01153,1153 かまぼこ,00010,算術平均,2015000000,2015年,148.0,138.0,-10.0
18000,福井県,01153,1153 かまぼこ,00010,算術平均,2016000000,2016年,149.0,130.0,-19.0
18000,福井県,01153,1153 かまぼこ,00020,調和平均,2013000000,2013年,137.0,124.0,-13.0
18000,福井県,01153,1153 かまぼこ,00020,調和平均,2014000000,2014年,137.0,124.0,-13.0
18000,福井県,01153,1153 かまぼこ,00020,調和平均,2015000000,2015年,143.0,134.0,-9.0
18000,福井県,01153,1153 かまぼこ,00020,調和平均,2016000000,2016年,144.0,130.0,-14.0
18000,福井県,01201,1201 牛肉(ロース),00010,算術平均,2013000000,2013年,660.0,646.0,-14.0
18000,福井県,01201,1201 牛肉(ロース),00010,算術平均,2014000000,2014年,721.0,687.0,-34.0
18000,福井県,01201,1201 牛肉(ロース),00010,算術平均,2015000000,2015年,782.0,727.0,-55.0
18000,福井県,01201,1201 牛肉(ロース),00010,算術平均,2016000000,2016年,812.0,843.0,31.0
18000,福井県,01201,1201 牛肉(ロース),00010,算術平均,2017000000,2017年,827.0,865.0,38.0
18000,福井県,01201,1201 牛肉(ロース),00010,算術平均,2018000000,2018年,838.0,859.0,21.0
18000,福井県,01201,1201 牛肉(ロース),00010,算術平均,2019000000,2019年,850.0,841.0,-9.0
18000,福井県,01201,1201 牛肉(ロース),00020,調和平均,2013000000,2013年,652.0,638.0,-14.0
18000,福井県,01201,1201 牛肉(ロース),00020,調和平均,2014000000,2014年,716.0,684.0,-32.0
18000,福井県,01201,1201 牛肉(ロース),00020,調和平均,2015000000,2015年,758.0,714.0,-44.0
18000,福井県,01201,1201 牛肉(ロース),00020,調和平均,2016000000,2016年,784.0,841.0,57.0
18000,福井県,01201,1201 牛肉(ロース),00020,調和平均,2017000000,2017年,795.0,864.0,69.0
18000,福井県,01201,1201 牛肉(ロース),00020,調和平均,2018000000,2018年,802.0,859.0,57.0
18000,福井県,01201,1201 牛肉(ロース),00020,調和平均,2019000000,2019年,816.0,841.0,25.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00010,算術平均,2013000000,2013年,230.0,249.0,19.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00010,算術平均,2014000000,2014年,252.0,286.0,34.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00010,算術平均,2015000000,2015年,222.0,264.0,42.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00010,算術平均,2016000000,2016年,223.0,261.0,38.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00010,算術平均,2017000000,2017年,227.0,258.0,31.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00010,算術平均,2018000000,2018年,231.0,257.0,26.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00010,算術平均,2019000000,2019年,234.0,265.0,31.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00020,調和平均,2013000000,2013年,229.0,248.0,19.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00020,調和平均,2014000000,2014年,249.0,285.0,36.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00020,調和平均,2015000000,2015年,220.0,264.0,44.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00020,調和平均,2016000000,2016年,220.0,260.0,40.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00020,調和平均,2017000000,2017年,224.0,258.0,34.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00020,調和平均,2018000000,2018年,229.0,257.0,28.0
18000,福井県,01211,"1211 豚肉(国産品,バラ)",00020,調和平均,2019000000,2019年,231.0,265.0,34.0
18000,福井県,01212,1212 豚肉(もも),00010,算術平均,2013000000,2013年,162.0,180.0,18.0
18000,福井県,01212,1212 豚肉(もも),00010,算術平均,2014000000,2014年,177.0,191.0,14.0
18000,福井県,01212,1212 豚肉(もも),00010,算術平均,2015000000,2015年,186.0,198.0,12.0
18000,福井県,01212,1212 豚肉(もも),00010,算術平均,2016000000,2016年,187.0,199.0,12.0
18000,福井県,01212,1212 豚肉(もも),00010,算術平均,2017000000,2017年,188.0,199.0,11.0
18000,福井県,01212,1212 豚肉(もも),00010,算術平均,2018000000,2018年,189.0,199.0,10.0
18000,福井県,01212,1212 豚肉(もも),00010,算術平均,2019000000,2019年,190.0,205.0,15.0
18000,福井県,01212,1212 豚肉(もも),00020,調和平均,2013000000,2013年,160.0,180.0,20.0
18000,福井県,01212,1212 豚肉(もも),00020,調和平均,2014000000,2014年,175.0,191.0,16.0
18000,福井県,01212,1212 豚肉(もも),00020,調和平均,2015000000,2015年,184.0,198.0,14.0
18000,福井県,01212,1212 豚肉(もも),00020,調和平均,2016000000,2016年,184.0,199.0,15.0
18000,福井県,01212,1212 豚肉(もも),00020,調和平均,2017000000,2017年,185.0,198.0,13.0
18000,福井県,01212,1212 豚肉(もも),00020,調和平均,2018000000,2018年,186.0,198.0,12.0
18000,福井県,01212,1212 豚肉(もも),00020,調和平均,2019000000,2019年,187.0,205.0,18.0
18000,福井県,01221,1221 鶏肉,00010,算術平均,2013000000,2013年,120.0,125.0,5.0
18000,福井県,01221,1221 鶏肉,00010,算術平均,2014000000,2014年,129.0,147.0,18.0
18000,福井県,01221,1221 鶏肉,00010,算術平均,2015000000,2015年,133.0,154.0,21.0
18000,福井県,01221,1221 鶏肉,00010,算術平均,2016000000,2016年,133.0,151.0,18.0
18000,福井県,01221,1221 鶏肉,00010,算術平均,2017000000,2017年,134.0,146.0,12.0
18000,福井県,01221,1221 鶏肉,00010,算術平均,2018000000,2018年,133.0,145.0,12.0
18000,福井県,01221,1221 鶏肉,00010,算術平均,2019000000,2019年,132.0,150.0,18.0
18000,福井県,01221,1221 鶏肉,00020,調和平均,2013000000,2013年,118.0,125.0,7.0
18000,福井県,01221,1221 鶏肉,00020,調和平均,2014000000,2014年,128.0,146.0,18.0
18000,福井県,01221,1221 鶏肉,00020,調和平均,2015000000,2015年,132.0,153.0,21.0
18000,福井県,01221,1221 鶏肉,00020,調和平均,2016000000,2016年,131.0,151.0,20.0
18000,福井県,01221,1221 鶏肉,00020,調和平均,2017000000,2017年,132.0,146.0,14.0
18000,福井県,01221,1221 鶏肉,00020,調和平均,2018000000,2018年,132.0,145.0,13.0
18000,福井県,01221,1221 鶏肉,00020,調和平均,2019000000,2019年,131.0,149.0,18.0
18000,福井県,01252,1252 ハム,00010,算術平均,2013000000,2013年,206.0,207.0,1.0
18000,福井県,01252,1252 ハム,00010,算術平均,2014000000,2014年,215.0,229.0,14.0
18000,福井県,01252,1252 ハム,00010,算術平均,2015000000,2015年,217.0,235.0,18.0
18000,福井県,01252,1252 ハム,00010,算術平均,2016000000,2016年,214.0,237.0,23.0
18000,福井県,01252,1252 ハム,00010,算術平均,2017000000,2017年,207.0,222.0,15.0
18000,福井県,01252,1252 ハム,00010,算術平均,2018000000,2018年,202.0,210.0,8.0
18000,福井県,01252,1252 ハム,00010,算術平均,2019000000,2019年,200.0,220.0,20.0
18000,福井県,01252,1252 ハム,00020,調和平均,2013000000,2013年,203.0,204.0,1.0
18000,福井県,01252,1252 ハム,00020,調和平均,2014000000,2014年,211.0,227.0,16.0
18000,福井県,01252,1252 ハム,00020,調和平均,2015000000,2015年,212.0,232.0,20.0
18000,福井県,01252,1252 ハム,00020,調和平均,2016000000,2016年,210.0,234.0,24.0
18000,福井県,01252,1252 ハム,00020,調和平均,2017000000,2017年,203.0,219.0,16.0
18000,福井県,01252,1252 ハム,00020,調和平均,2018000000,2018年,198.0,206.0,8.0
18000,福井県,01252,1252 ハム,00020,調和平均,2019000000,2019年,196.0,215.0,19.0
18000,福井県,01261,1261 ソーセージ,00010,算術平均,2013000000,2013年,183.0,191.0,8.0
18000,福井県,01261,1261 ソーセージ,00010,算術平均,2014000000,2014年,196.0,204.0,8.0
18000,福井県,01261,1261 ソーセージ,00010,算術平均,2015000000,2015年,197.0,205.0,8.0
18000,福井県,01261,1261 ソーセージ,00010,算術平均,2016000000,2016年,195.0,205.0,10.0
18000,福井県,01261,1261 ソーセージ,00010,算術平均,2017000000,2017年,191.0,191.0,0.0
18000,福井県,01261,1261 ソーセージ,00010,算術平均,2018000000,2018年,187.0,187.0,0.0
18000,福井県,01261,1261 ソーセージ,00010,算術平均,2019000000,2019年,183.0,178.0,-5.0
18000,福井県,01261,1261 ソーセージ,00020,調和平均,2013000000,2013年,181.0,192.0,11.0
18000,福井県,01261,1261 ソーセージ,00020,調和平均,2014000000,2014年,194.0,204.0,10.0
18000,福井県,01261,1261 ソーセージ,00020,調和平均,2015000000,2015年,195.0,205.0,10.0
18000,福井県,01261,1261 ソーセージ,00020,調和平均,2016000000,2016年,193.0,204.0,11.0
18000,福井県,01261,1261 ソーセージ,00020,調和平均,2017000000,2017年,189.0,191.0,2.0
18000,福井県,01261,1261 ソーセージ,00020,調和平均,2018000000,2018年,185.0,187.0,2.0
18000,福井県,01261,1261 ソーセージ,00020,調和平均,2019000000,2019年,182.0,178.0,-4.0
18000,福井県,01303,1303 牛乳,00010,算術平均,2013000000,2013年,192.0,180.0,-12.0
18000,福井県,01303,1303 牛乳,00010,算術平均,2014000000,2014年,201.0,192.0,-9.0
18000,福井県,01303,1303 牛乳,00010,算術平均,2015000000,2015年,207.0,205.0,-2.0
18000,福井県,01303,1303 牛乳,00010,算術平均,2016000000,2016年,209.0,210.0,1.0
18000,福井県,01303,1303 牛乳,00010,算術平均,2017000000,2017年,207.0,210.0,3.0
18000,福井県,01303,1303 牛乳,00010,算術平均,2018000000,2018年,205.0,211.0,6.0
18000,福井県,01303,1303 牛乳,00010,算術平均,2019000000,2019年,210.0,222.0,12.0
18000,福井県,01303,1303 牛乳,00020,調和平均,2013000000,2013年,190.0,180.0,-10.0
18000,福井県,01303,1303 牛乳,00020,調和平均,2014000000,2014年,199.0,193.0,-6.0
18000,福井県,01303,1303 牛乳,00020,調和平均,2015000000,2015年,205.0,205.0,0.0
18000,福井県,01303,1303 牛乳,00020,調和平均,2016000000,2016年,207.0,210.0,3.0
18000,福井県,01303,1303 牛乳,00020,調和平均,2017000000,2017年,205.0,210.0,5.0
18000,福井県,01303,1303 牛乳,00020,調和平均,2018000000,2018年,203.0,211.0,8.0
18000,福井県,01303,1303 牛乳,00020,調和平均,2019000000,2019年,209.0,221.0,12.0
18000,福井県,01333,1333 ヨーグルト,00010,算術平均,2013000000,2013年,34.0,36.0,2.0
18000,福井県,01333,1333 ヨーグルト,00010,算術平均,2014000000,2014年,353.0,358.0,5.0
18000,福井県,01333,1333 ヨーグルト,00010,算術平均,2015000000,2015年,365.0,368.0,3.0
18000,福井県,01333,1333 ヨーグルト,00010,算術平均,2016000000,2016年,369.0,365.0,-4.0
18000,福井県,01333,1333 ヨーグルト,00020,調和平均,2013000000,2013年,34.0,36.0,2.0
18000,福井県,01333,1333 ヨーグルト,00020,調和平均,2014000000,2014年,352.0,357.0,5.0
18000,福井県,01333,1333 ヨーグルト,00020,調和平均,2015000000,2015年,364.0,367.0,3.0
18000,福井県,01333,1333 ヨーグルト,00020,調和平均,2016000000,2016年,368.0,365.0,-3.0
18000,福井県,01341,1341 鶏卵,00010,算術平均,2013000000,2013年,207.0,215.0,8.0
18000,福井県,01341,1341 鶏卵,00010,算術平均,2014000000,2014年,228.0,237.0,9.0
18000,福井県,01341,1341 鶏卵,00010,算術平均,2015000000,2015年,234.0,250.0,16.0
18000,福井県,01341,1341 鶏卵,00010,算術平均,2016000000,2016年,230.0,246.0,16.0
18000,福井県,01341,1341 鶏卵,00010,算術平均,2017000000,2017年,230.0,245.0,15.0
18000,福井県,01341,1341 鶏卵,00010,算術平均,2018000000,2018年,221.0,225.0,4.0
18000,福井県,01341,1341 鶏卵,00010,算術平均,2019000000,2019年,218.0,223.0,5.0
18000,福井県,01341,1341 鶏卵,00020,調和平均,2013000000,2013年,206.0,214.0,8.0
18000,福井県,01341,1341 鶏卵,00020,調和平均,2014000000,2014年,226.0,237.0,11.0
18000,福井県,01341,1341 鶏卵,00020,調和平均,2015000000,2015年,232.0,250.0,18.0
18000,福井県,01341,1341 鶏卵,00020,調和平均,2016000000,2016年,228.0,244.0,16.0
18000,福井県,01341,1341 鶏卵,00020,調和平均,2017000000,2017年,228.0,244.0,16.0
18000,福井県,01341,1341 鶏卵,00020,調和平均,2018000000,2018年,219.0,225.0,6.0
18000,福井県,01341,1341 鶏卵,00020,調和平均,2019000000,2019年,216.0,223.0,7.0
18000,福井県,01461,1461 のり,00010,算術平均,2013000000,2013年,311.0,264.0,-47.0
18000,福井県,01461,1461 のり,00010,算術平均,2014000000,2014年,320.0,313.0,-7.0
18000,福井県,01461,1461 のり,00010,算術平均,2015000000,2015年,325.0,327.0,2.0
18000,福井県,01461,1461 のり,00010,算術平均,2016000000,2016年,335.0,341.0,6.0
18000,福井県,01461,1461 のり,00010,算術平均,2017000000,2017年,359.0,380.0,21.0
18000,福井県,01461,1461 のり,00010,算術平均,2018000000,2018年,383.0,431.0,48.0
18000,福井県,01461,1461 のり,00010,算術平均,2019000000,2019年,389.0,426.0,37.0
18000,福井県,01461,1461 のり,00020,調和平均,2013000000,2013年,303.0,254.0,-49.0
18000,福井県,01461,1461 のり,00020,調和平均,2014000000,2014年,312.0,313.0,1.0
18000,福井県,01461,1461 のり,00020,調和平均,2015000000,2015年,316.0,326.0,10.0
18000,福井県,01461,1461 のり,00020,調和平均,2016000000,2016年,327.0,341.0,14.0
18000,福井県,01461,1461 のり,00020,調和平均,2017000000,2017年,352.0,379.0,27.0
18000,福井県,01461,1461 のり,00020,調和平均,2018000000,2018年,376.0,430.0,54.0
18000,福井県,01461,1461 のり,00020,調和平均,2019000000,2019年,381.0,426.0,45.0
18000,福井県,01462,1462 わかめ,00010,算術平均,2017000000,2017年,235.0,149.0,-86.0
18000,福井県,01462,1462 わかめ,00010,算術平均,2018000000,2018年,243.0,157.0,-86.0
18000,福井県,01462,1462 わかめ,00010,算術平均,2019000000,2019年,253.0,162.0,-91.0
18000,福井県,01462,1462 わかめ,00020,調和平均,2017000000,2017年,228.0,151.0,-77.0
18000,福井県,01462,1462 わかめ,00020,調和平均,2018000000,2018年,236.0,151.0,-85.0
18000,福井県,01462,1462 わかめ,00020,調和平均,2019000000,2019年,245.0,160.0,-85.0
18000,福井県,01463,1463 こんぶ,00010,算術平均,2013000000,2013年,629.0,606.0,-23.0
18000,福井県,01463,1463 こんぶ,00010,算術平均,2014000000,2014年,654.0,617.0,-37.0
18000,福井県,01463,1463 こんぶ,00010,算術平均,2015000000,2015年,657.0,638.0,-19.0
18000,福井県,01463,1463 こんぶ,00010,算術平均,2016000000,2016年,652.0,723.0,71.0
18000,福井県,01463,1463 こんぶ,00010,算術平均,2017000000,2017年,653.0,694.0,41.0
18000,福井県,01463,1463 こんぶ,00020,調和平均,2013000000,2013年,613.0,588.0,-25.0
18000,福井県,01463,1463 こんぶ,00020,調和平均,2014000000,2014年,636.0,584.0,-52.0
18000,福井県,01463,1463 こんぶ,00020,調和平均,2015000000,2015年,642.0,611.0,-31.0
18000,福井県,01463,1463 こんぶ,00020,調和平均,2016000000,2016年,639.0,673.0,34.0
18000,福井県,01463,1463 こんぶ,00020,調和平均,2017000000,2017年,641.0,674.0,33.0
18000,福井県,01471,1471 豆腐,00010,算術平均,2017000000,2017年,240.0,357.0,117.0
18000,福井県,01471,1471 豆腐,00010,算術平均,2018000000,2018年,240.0,361.0,121.0
18000,福井県,01471,1471 豆腐,00010,算術平均,2019000000,2019年,238.0,367.0,129.0
18000,福井県,01471,1471 豆腐,00020,調和平均,2017000000,2017年,230.0,351.0,121.0
18000,福井県,01471,1471 豆腐,00020,調和平均,2018000000,2018年,227.0,355.0,128.0
18000,福井県,01471,1471 豆腐,00020,調和平均,2019000000,2019年,225.0,364.0,139.0
18000,福井県,01472,1472 油揚げ,00010,算術平均,2017000000,2017年,1262.0,1435.0,173.0
18000,福井県,01472,1472 油揚げ,00010,算術平均,2018000000,2018年,1257.0,1177.0,-80.0
18000,福井県,01472,1472 油揚げ,00010,算術平均,2019000000,2019年,1231.0,1146.0,-85.0
18000,福井県,01472,1472 油揚げ,00020,調和平均,2017000000,2017年,1209.0,1382.0,173.0
18000,福井県,01472,1472 油揚げ,00020,調和平均,2018000000,2018年,1192.0,1062.0,-130.0
18000,福井県,01472,1472 油揚げ,00020,調和平均,2019000000,2019年,1164.0,1046.0,-118.0
18000,福井県,01473,1473 納豆,00010,算術平均,2013000000,2013年,93.0,103.0,10.0
18000,福井県,01473,1473 納豆,00010,算術平均,2014000000,2014年,95.0,107.0,12.0
18000,福井県,01473,1473 納豆,00010,算術平均,2015000000,2015年,96.0,107.0,11.0
18000,福井県,01473,1473 納豆,00010,算術平均,2016000000,2016年,95.0,104.0,9.0
18000,福井県,01473,1473 納豆,00010,算術平均,2017000000,2017年,94.0,105.0,11.0
18000,福井県,01473,1473 納豆,00010,算術平均,2018000000,2018年,97.0,104.0,7.0
18000,福井県,01473,1473 納豆,00010,算術平均,2019000000,2019年,98.0,105.0,7.0
18000,福井県,01473,1473 納豆,00020,調和平均,2013000000,2013年,93.0,103.0,10.0
18000,福井県,01473,1473 納豆,00020,調和平均,2014000000,2014年,95.0,106.0,11.0
18000,福井県,01473,1473 納豆,00020,調和平均,2015000000,2015年,95.0,106.0,11.0
18000,福井県,01473,1473 納豆,00020,調和平均,2016000000,2016年,94.0,103.0,9.0
18000,福井県,01473,1473 納豆,00020,調和平均,2017000000,2017年,93.0,104.0,11.0
18000,福井県,01473,1473 納豆,00020,調和平均,2018000000,2018年,95.0,103.0,8.0
18000,福井県,01473,1473 納豆,00020,調和平均,2019000000,2019年,97.0,105.0,8.0
18000,福井県,01481,1481 こんにゃく,00010,算術平均,2013000000,2013年,38.0,36.0,-2.0
18000,福井県,01481,1481 こんにゃく,00010,算術平均,2014000000,2014年,385.0,378.0,-7.0
18000,福井県,01481,1481 こんにゃく,00010,算術平均,2015000000,2015年,386.0,386.0,0.0
18000,福井県,01481,1481 こんにゃく,00010,算術平均,2016000000,2016年,385.0,390.0,5.0
18000,福井県,01481,1481 こんにゃく,00010,算術平均,2017000000,2017年,382.0,379.0,-3.0
18000,福井県,01481,1481 こんにゃく,00010,算術平均,2018000000,2018年,381.0,377.0,-4.0
18000,福井県,01481,1481 こんにゃく,00010,算術平均,2019000000,2019年,381.0,354.0,-27.0
18000,福井県,01481,1481 こんにゃく,00020,調和平均,2013000000,2013年,36.0,36.0,0.0
18000,福井県,01481,1481 こんにゃく,00020,調和平均,2014000000,2014年,365.0,377.0,12.0
18000,福井県,01481,1481 こんにゃく,00020,調和平均,2015000000,2015年,366.0,386.0,20.0
18000,福井県,01481,1481 こんにゃく,00020,調和平均,2016000000,2016年,365.0,388.0,23.0
18000,福井県,01481,1481 こんにゃく,00020,調和平均,2017000000,2017年,363.0,379.0,16.0
18000,福井県,01481,1481 こんにゃく,00020,調和平均,2018000000,2018年,363.0,377.0,14.0
18000,福井県,01481,1481 こんにゃく,00020,調和平均,2019000000,2019年,365.0,352.0,-13.0
18000,福井県,01482,1482 梅干し,00010,算術平均,2013000000,2013年,156.0,142.0,-14.0
18000,福井県,01482,1482 梅干し,00010,算術平均,2014000000,2014年,1627.0,1496.0,-131.0
18000,福井県,01482,1482 梅干し,00010,算術平均,2015000000,2015年,1690.0,1631.0,-59.0
